"","scale","group1wins","average_ballot_length_all","average_ballot_length_group1"
"1","0.37",1,5.106,1.53
"2","0.6",1,5.201,2.005
"3","0.75",1,5.318,2.59
"4","0.84",1,5.491,3.455
"5","0.9",1,5.622,4.11
"6","0.94",1,5.79,4.95
"7","0.96",1,5.86,5.3
"8","0.97",1,5.869,5.345
"9","0.98",1,5.93,5.65
"10","0.99",1,5.939,5.695
"11","0.37",1,5.089,1.445
"12","0.6",1,5.182,1.91
"13","0.75",1,5.308,2.54
"14","0.84",1,5.459,3.295
"15","0.9",1,5.581,3.905
"16","0.94",1,5.725,4.625
"17","0.96",1,5.814,5.07
"18","0.97",1,5.875,5.375
"19","0.98",1,5.947,5.735
"20","0.99",1,5.957,5.785
"21","0.37",1,5.094,1.47
"22","0.6",1,5.18,1.9
"23","0.75",1,5.328,2.64
"24","0.84",1,5.432,3.16
"25","0.9",1,5.592,3.96
"26","0.94",1,5.732,4.66
"27","0.96",1,5.814,5.07
"28","0.97",1,5.9,5.5
"29","0.98",1,5.918,5.59
"30","0.99",1,5.943,5.715
"31","0.37",1,5.101,1.505
"32","0.6",1,5.221,2.105
"33","0.75",1,5.402,3.01
"34","0.84",1,5.496,3.48
"35","0.9",1,5.644,4.22
"36","0.94",1,5.733,4.665
"37","0.96",1,5.858,5.29
"38","0.97",1,5.884,5.42
"39","0.98",1,5.927,5.635
"40","0.99",1,5.933,5.665
"41","0.37",1,5.079,1.395
"42","0.6",1,5.187,1.935
"43","0.75",1,5.313,2.565
"44","0.84",1,5.461,3.305
"45","0.9",1,5.652,4.26
"46","0.94",1,5.751,4.755
"47","0.96",1,5.836,5.18
"48","0.97",1,5.867,5.335
"49","0.98",1,5.939,5.695
"50","0.99",1,5.959,5.795
"51","0.37",1,5.102,1.51
"52","0.6",1,5.198,1.99
"53","0.75",1,5.341,2.705
"54","0.84",1,5.463,3.315
"55","0.9",1,5.62,4.1
"56","0.94",1,5.8,5
"57","0.96",1,5.816,5.08
"58","0.97",1,5.901,5.505
"59","0.98",1,5.943,5.715
"60","0.99",1,5.92,5.6
"61","0.37",1,5.107,1.535
"62","0.6",1,5.194,1.97
"63","0.75",1,5.312,2.56
"64","0.84",1,5.51,3.55
"65","0.9",1,5.653,4.265
"66","0.94",1,5.793,4.965
"67","0.96",1,5.831,5.155
"68","0.97",1,5.898,5.49
"69","0.98",1,5.909,5.545
"70","0.99",1,5.943,5.715
"71","0.37",1,5.083,1.415
"72","0.6",1,5.179,1.895
"73","0.75",1,5.337,2.685
"74","0.84",1,5.46,3.3
"75","0.9",1,5.582,3.91
"76","0.94",1,5.798,4.99
"77","0.96",1,5.832,5.16
"78","0.97",1,5.866,5.33
"79","0.98",1,5.937,5.685
"80","0.99",1,5.968,5.84
"81","0.37",1,5.082,1.41
"82","0.6",1,5.211,2.055
"83","0.75",1,5.377,2.885
"84","0.84",1,5.461,3.305
"85","0.9",1,5.652,4.26
"86","0.94",1,5.738,4.69
"87","0.96",1,5.823,5.115
"88","0.97",1,5.891,5.455
"89","0.98",1,5.905,5.525
"90","0.99",1,5.923,5.615
"91","0.37",1,5.083,1.415
"92","0.6",1,5.229,2.145
"93","0.75",1,5.374,2.87
"94","0.84",1,5.503,3.515
"95","0.9",1,5.655,4.275
"96","0.94",1,5.737,4.685
"97","0.96",1,5.849,5.245
"98","0.97",1,5.884,5.42
"99","0.98",1,5.935,5.675
"100","0.99",1,5.978,5.89
"101","0.37",1,5.081,1.405
"102","0.6",1,5.23,2.15
"103","0.75",1,5.353,2.765
"104","0.84",1,5.501,3.505
"105","0.9",1,5.611,4.055
"106","0.94",1,5.756,4.78
"107","0.96",1,5.862,5.31
"108","0.97",1,5.862,5.31
"109","0.98",1,5.903,5.515
"110","0.99",1,5.964,5.82
"111","0.37",1,5.092,1.46
"112","0.6",1,5.203,2.015
"113","0.75",1,5.359,2.795
"114","0.84",1,5.48,3.4
"115","0.9",1,5.604,4.02
"116","0.94",1,5.714,4.57
"117","0.96",1,5.865,5.325
"118","0.97",1,5.896,5.48
"119","0.98",1,5.922,5.61
"120","0.99",1,5.92,5.6
"121","0.37",1,5.089,1.445
"122","0.6",1,5.196,1.98
"123","0.75",1,5.323,2.615
"124","0.84",1,5.449,3.245
"125","0.9",1,5.613,4.065
"126","0.94",1,5.714,4.57
"127","0.96",1,5.84,5.2
"128","0.97",1,5.865,5.325
"129","0.98",1,5.919,5.595
"130","0.99",1,5.962,5.81
"131","0.37",1,5.082,1.41
"132","0.6",1,5.221,2.105
"133","0.75",1,5.318,2.59
"134","0.84",1,5.428,3.14
"135","0.9",1,5.605,4.025
"136","0.94",1,5.754,4.77
"137","0.96",1,5.827,5.135
"138","0.97",1,5.901,5.505
"139","0.98",1,5.932,5.66
"140","0.99",1,5.963,5.815
"141","0.37",1,5.089,1.445
"142","0.6",1,5.219,2.095
"143","0.75",1,5.334,2.67
"144","0.84",1,5.478,3.39
"145","0.9",1,5.635,4.175
"146","0.94",1,5.724,4.62
"147","0.96",1,5.806,5.03
"148","0.97",1,5.881,5.405
"149","0.98",1,5.908,5.54
"150","0.99",1,5.956,5.78
"151","0.37",1,5.078,1.39
"152","0.6",1,5.178,1.89
"153","0.75",1,5.341,2.705
"154","0.84",1,5.464,3.32
"155","0.9",1,5.64,4.2
"156","0.94",1,5.769,4.845
"157","0.96",1,5.822,5.11
"158","0.97",1,5.893,5.465
"159","0.98",1,5.91,5.55
"160","0.99",1,5.954,5.77
"161","0.37",1,5.092,1.46
"162","0.6",1,5.198,1.99
"163","0.75",1,5.338,2.69
"164","0.84",1,5.467,3.335
"165","0.9",1,5.632,4.16
"166","0.94",1,5.718,4.59
"167","0.96",1,5.808,5.04
"168","0.97",1,5.843,5.215
"169","0.98",1,5.929,5.645
"170","0.99",1,5.933,5.665
"171","0.37",1,5.11,1.55
"172","0.6",1,5.195,1.975
"173","0.75",1,5.375,2.875
"174","0.84",1,5.475,3.375
"175","0.9",1,5.554,3.77
"176","0.94",1,5.711,4.555
"177","0.96",1,5.835,5.175
"178","0.97",1,5.902,5.51
"179","0.98",1,5.929,5.645
"180","0.99",1,5.943,5.715
"181","0.37",1,5.08,1.4
"182","0.6",1,5.211,2.055
"183","0.75",1,5.327,2.635
"184","0.84",1,5.521,3.605
"185","0.9",1,5.693,4.465
"186","0.94",1,5.723,4.615
"187","0.96",1,5.817,5.085
"188","0.97",1,5.88,5.4
"189","0.98",1,5.921,5.605
"190","0.99",1,5.955,5.775
"191","0.37",1,5.099,1.495
"192","0.6",1,5.174,1.87
"193","0.75",1,5.301,2.505
"194","0.84",1,5.513,3.565
"195","0.9",1,5.63,4.15
"196","0.94",1,5.733,4.665
"197","0.96",1,5.851,5.255
"198","0.97",1,5.874,5.37
"199","0.98",1,5.96,5.8
"200","0.99",1,5.927,5.635
"201","0.37",1,5.104,1.52
"202","0.6",1,5.206,2.03
"203","0.75",1,5.325,2.625
"204","0.84",1,5.441,3.205
"205","0.9",1,5.646,4.23
"206","0.94",1,5.746,4.73
"207","0.96",1,5.81,5.05
"208","0.97",1,5.874,5.37
"209","0.98",1,5.897,5.485
"210","0.99",1,5.963,5.815
"211","0.37",1,5.088,1.44
"212","0.6",1,5.186,1.93
"213","0.75",1,5.35,2.75
"214","0.84",1,5.451,3.255
"215","0.9",1,5.621,4.105
"216","0.94",1,5.729,4.645
"217","0.96",1,5.829,5.145
"218","0.97",1,5.864,5.32
"219","0.98",1,5.926,5.63
"220","0.99",1,5.947,5.735
"221","0.37",1,5.091,1.455
"222","0.6",1,5.174,1.87
"223","0.75",1,5.327,2.635
"224","0.84",1,5.494,3.47
"225","0.9",1,5.617,4.085
"226","0.94",1,5.708,4.54
"227","0.96",1,5.826,5.13
"228","0.97",1,5.928,5.64
"229","0.98",1,5.925,5.625
"230","0.99",1,5.965,5.825
"231","0.37",1,5.084,1.42
"232","0.6",1,5.207,2.035
"233","0.75",1,5.309,2.545
"234","0.84",1,5.443,3.215
"235","0.9",1,5.644,4.22
"236","0.94",1,5.731,4.655
"237","0.96",1,5.858,5.29
"238","0.97",1,5.877,5.385
"239","0.98",1,5.912,5.56
"240","0.99",1,5.981,5.905
"241","0.37",1,5.094,1.47
"242","0.6",1,5.165,1.825
"243","0.75",1,5.341,2.705
"244","0.84",1,5.498,3.49
"245","0.9",1,5.622,4.11
"246","0.94",1,5.753,4.765
"247","0.96",1,5.804,5.02
"248","0.97",1,5.866,5.33
"249","0.98",1,5.922,5.61
"250","0.99",1,5.939,5.695
"251","0.37",1,5.095,1.475
"252","0.6",1,5.191,1.955
"253","0.75",1,5.364,2.82
"254","0.84",1,5.472,3.36
"255","0.9",1,5.619,4.095
"256","0.94",1,5.761,4.805
"257","0.96",1,5.842,5.21
"258","0.97",1,5.888,5.44
"259","0.98",1,5.926,5.63
"260","0.99",1,5.941,5.705
"261","0.37",1,5.083,1.415
"262","0.6",1,5.206,2.03
"263","0.75",1,5.331,2.655
"264","0.84",1,5.498,3.49
"265","0.9",1,5.602,4.01
"266","0.94",1,5.749,4.745
"267","0.96",1,5.839,5.195
"268","0.97",1,5.877,5.385
"269","0.98",1,5.932,5.66
"270","0.99",1,5.96,5.8
"271","0.37",1,5.082,1.41
"272","0.6",1,5.2,2
"273","0.75",1,5.335,2.675
"274","0.84",1,5.462,3.31
"275","0.9",1,5.632,4.16
"276","0.94",1,5.75,4.75
"277","0.96",1,5.878,5.39
"278","0.97",1,5.883,5.415
"279","0.98",1,5.93,5.65
"280","0.99",1,5.944,5.72
"281","0.37",1,5.089,1.445
"282","0.6",1,5.214,2.07
"283","0.75",1,5.305,2.525
"284","0.84",1,5.515,3.575
"285","0.9",1,5.644,4.22
"286","0.94",1,5.722,4.61
"287","0.96",1,5.803,5.015
"288","0.97",1,5.905,5.525
"289","0.98",1,5.929,5.645
"290","0.99",1,5.961,5.805
"291","0.37",1,5.09,1.45
"292","0.6",1,5.209,2.045
"293","0.75",1,5.338,2.69
"294","0.84",1,5.472,3.36
"295","0.9",1,5.638,4.19
"296","0.94",1,5.788,4.94
"297","0.96",1,5.831,5.155
"298","0.97",1,5.9,5.5
"299","0.98",1,5.922,5.61
"300","0.99",1,5.968,5.84
"301","0.37",1,5.086,1.43
"302","0.6",1,5.204,2.02
"303","0.75",1,5.358,2.79
"304","0.84",1,5.498,3.49
"305","0.9",1,5.623,4.115
"306","0.94",1,5.739,4.695
"307","0.96",1,5.848,5.24
"308","0.97",1,5.891,5.455
"309","0.98",1,5.948,5.74
"310","0.99",1,5.971,5.855
"311","0.37",0,5.101,1.505
"312","0.6",1,5.184,1.92
"313","0.75",1,5.34,2.7
"314","0.84",1,5.483,3.415
"315","0.9",1,5.595,3.975
"316","0.94",1,5.763,4.815
"317","0.96",1,5.829,5.145
"318","0.97",1,5.862,5.31
"319","0.98",1,5.922,5.61
"320","0.99",1,5.941,5.705
"321","0.37",1,5.095,1.475
"322","0.6",1,5.203,2.015
"323","0.75",1,5.35,2.75
"324","0.84",1,5.481,3.405
"325","0.9",1,5.594,3.97
"326","0.94",1,5.738,4.69
"327","0.96",1,5.835,5.175
"328","0.97",1,5.908,5.54
"329","0.98",1,5.901,5.505
"330","0.99",1,5.956,5.78
"331","0.37",1,5.089,1.445
"332","0.6",1,5.186,1.93
"333","0.75",1,5.365,2.825
"334","0.84",1,5.492,3.46
"335","0.9",1,5.623,4.115
"336","0.94",1,5.793,4.965
"337","0.96",1,5.806,5.03
"338","0.97",1,5.892,5.46
"339","0.98",1,5.909,5.545
"340","0.99",1,5.963,5.815
"341","0.37",1,5.085,1.425
"342","0.6",1,5.201,2.005
"343","0.75",1,5.338,2.69
"344","0.84",1,5.462,3.31
"345","0.9",1,5.618,4.09
"346","0.94",1,5.741,4.705
"347","0.96",1,5.874,5.37
"348","0.97",1,5.881,5.405
"349","0.98",1,5.925,5.625
"350","0.99",1,5.966,5.83
"351","0.37",0,5.074,1.37
"352","0.6",1,5.205,2.025
"353","0.75",1,5.308,2.54
"354","0.84",1,5.491,3.455
"355","0.9",1,5.583,3.915
"356","0.94",1,5.747,4.735
"357","0.96",1,5.832,5.16
"358","0.97",1,5.911,5.555
"359","0.98",1,5.921,5.605
"360","0.99",1,5.98,5.9
"361","0.37",1,5.077,1.385
"362","0.6",1,5.194,1.97
"363","0.75",1,5.358,2.79
"364","0.84",1,5.5,3.5
"365","0.9",1,5.593,3.965
"366","0.94",1,5.718,4.59
"367","0.96",1,5.808,5.04
"368","0.97",1,5.899,5.495
"369","0.98",1,5.921,5.605
"370","0.99",1,5.937,5.685
"371","0.37",1,5.094,1.47
"372","0.6",1,5.204,2.02
"373","0.75",1,5.318,2.59
"374","0.84",1,5.43,3.15
"375","0.9",1,5.628,4.14
"376","0.94",1,5.797,4.985
"377","0.96",1,5.848,5.24
"378","0.97",1,5.905,5.525
"379","0.98",1,5.91,5.55
"380","0.99",1,5.931,5.655
"381","0.37",1,5.099,1.495
"382","0.6",1,5.216,2.08
"383","0.75",1,5.307,2.535
"384","0.84",1,5.499,3.495
"385","0.9",1,5.606,4.03
"386","0.94",1,5.72,4.6
"387","0.96",1,5.849,5.245
"388","0.97",1,5.86,5.3
"389","0.98",1,5.933,5.665
"390","0.99",1,5.941,5.705
"391","0.37",1,5.107,1.535
"392","0.6",1,5.219,2.095
"393","0.75",1,5.326,2.63
"394","0.84",1,5.473,3.365
"395","0.9",1,5.695,4.475
"396","0.94",1,5.738,4.69
"397","0.96",1,5.819,5.095
"398","0.97",1,5.884,5.42
"399","0.98",1,5.94,5.7
"400","0.99",1,5.942,5.71
"401","0.37",1,5.1,1.5
"402","0.6",1,5.205,2.025
"403","0.75",1,5.309,2.545
"404","0.84",1,5.487,3.435
"405","0.9",1,5.623,4.115
"406","0.94",1,5.792,4.96
"407","0.96",1,5.849,5.245
"408","0.97",1,5.886,5.43
"409","0.98",1,5.957,5.785
"410","0.99",1,5.945,5.725
"411","0.37",0,5.095,1.475
"412","0.6",1,5.227,2.135
"413","0.75",1,5.312,2.56
"414","0.84",1,5.44,3.2
"415","0.9",1,5.645,4.225
"416","0.94",1,5.712,4.56
"417","0.96",1,5.822,5.11
"418","0.97",1,5.86,5.3
"419","0.98",1,5.924,5.62
"420","0.99",1,5.967,5.835
"421","0.37",1,5.095,1.475
"422","0.6",1,5.236,2.18
"423","0.75",1,5.336,2.68
"424","0.84",1,5.44,3.2
"425","0.9",1,5.617,4.085
"426","0.94",1,5.712,4.56
"427","0.96",1,5.831,5.155
"428","0.97",1,5.863,5.315
"429","0.98",1,5.894,5.47
"430","0.99",1,5.946,5.73
"431","0.37",1,5.087,1.435
"432","0.6",1,5.167,1.835
"433","0.75",1,5.345,2.725
"434","0.84",1,5.501,3.505
"435","0.9",1,5.67,4.35
"436","0.94",1,5.705,4.525
"437","0.96",1,5.807,5.035
"438","0.97",1,5.918,5.59
"439","0.98",1,5.928,5.64
"440","0.99",1,5.945,5.725
"441","0.37",0,5.071,1.355
"442","0.6",1,5.188,1.94
"443","0.75",1,5.377,2.885
"444","0.84",1,5.441,3.205
"445","0.9",1,5.655,4.275
"446","0.94",1,5.747,4.735
"447","0.96",1,5.822,5.11
"448","0.97",1,5.868,5.34
"449","0.98",1,5.928,5.64
"450","0.99",1,5.941,5.705
"451","0.37",1,5.088,1.44
"452","0.6",1,5.189,1.945
"453","0.75",1,5.31,2.55
"454","0.84",1,5.519,3.595
"455","0.9",1,5.666,4.33
"456","0.94",1,5.729,4.645
"457","0.96",1,5.788,4.94
"458","0.97",1,5.873,5.365
"459","0.98",1,5.93,5.65
"460","0.99",1,5.946,5.73
"461","0.37",0,5.097,1.485
"462","0.6",1,5.196,1.98
"463","0.75",1,5.333,2.665
"464","0.84",1,5.49,3.45
"465","0.9",1,5.625,4.125
"466","0.94",1,5.732,4.66
"467","0.96",1,5.837,5.185
"468","0.97",1,5.883,5.415
"469","0.98",1,5.91,5.55
"470","0.99",1,5.938,5.69
"471","0.37",1,5.088,1.44
"472","0.6",1,5.202,2.01
"473","0.75",1,5.306,2.53
"474","0.84",1,5.48,3.4
"475","0.9",1,5.591,3.955
"476","0.94",1,5.745,4.725
"477","0.96",1,5.807,5.035
"478","0.97",1,5.886,5.43
"479","0.98",1,5.934,5.67
"480","0.99",1,5.948,5.74
"481","0.37",1,5.095,1.475
"482","0.6",1,5.21,2.05
"483","0.75",1,5.365,2.825
"484","0.84",1,5.471,3.355
"485","0.9",1,5.658,4.29
"486","0.94",1,5.741,4.705
"487","0.96",1,5.855,5.275
"488","0.97",1,5.835,5.175
"489","0.98",1,5.915,5.575
"490","0.99",1,5.932,5.66
"491","0.37",1,5.072,1.36
"492","0.6",1,5.219,2.095
"493","0.75",1,5.317,2.585
"494","0.84",1,5.49,3.45
"495","0.9",1,5.57,3.85
"496","0.94",1,5.753,4.765
"497","0.96",1,5.804,5.02
"498","0.97",1,5.873,5.365
"499","0.98",1,5.919,5.595
"500","0.99",1,5.947,5.735
